"","gene","WFe_pH 5.5","LFe_pH 5.5","LFe_pH 7.5","WFe_pH 7.5","cluster","membership"
"2698","AT5G06630",-0.266361968369341,-0.0690212507861438,-1.02981547117393,1.36519869032941,4,0.325523902179934
"2699","AT5G06640",0.143519294220744,0.128953857503914,-1.34571007817973,1.07323692645508,4,0.451172711157904
"2700","AT5G06645",0.521486912534807,-0.181837214948451,-1.3181509498593,0.978501252272946,4,0.655543839028934
"2701","AT5G07330",0.411907698881726,-0.850520442535142,-0.78337913594335,1.22199187959677,4,0.333206985841992
"2702","AT5G09430",0.216162316265795,-0.109225678657375,-1.2650016204342,1.15806498282578,4,0.547554190777279
"2703","AT5G10100",0.374547501593316,-0.807835200645959,-0.81127816662382,1.24456586567646,4,0.346049588472728
"2704","AT5G10435",0.392568908591745,-0.0653709723238673,-1.34429517021887,1.01709723395099,4,0.612474541340778
"2705","AT5G10660",0.298854442365127,-0.328110241127161,-1.16913764773241,1.19839344649444,4,0.558551206803051
"2706","AT5G11070",-0.625600948437588,0.365411465488288,-0.974723938373989,1.23491342132329,4,0.224168726623151
"2707","AT5G11420",0.652183365690602,-1.03846962168223,-0.649955077012253,1.03624133300388,4,0.268424770544132
"2708","AT5G11440",-0.681103427753709,0.342039615093258,-0.917120036078448,1.2561838487389,4,0.215658067016806
"2709","AT5G11540",-0.583767378144867,0.113887708506813,-0.891082319957545,1.3609619895956,4,0.241225513877308
"2710","AT5G14330",-0.450957338596967,-0.284707103805393,-0.737830082104105,1.47349452450647,4,0.255622796389594
"2711","AT5G14610",0.846898616844644,-0.638565884396964,-1.06679170361279,0.858458971165114,4,0.340170351842337
"2712","AT5G14650",0.253380594959168,-0.637278060731952,-0.916199794003049,1.30009725977583,4,0.393686959133874
"2713","AT5G14780",0.390113815049518,-0.1885340056039,-1.28230353779066,1.08072372834504,4,0.647419385454811
"2714","AT5G15180",0.700190039752643,-0.580463847899086,-1.10044669396336,0.9807205021098,4,0.438375430446115
"2715","AT5G15410",0.567788191329199,0.167211999840887,-1.45826681592132,0.723266624751229,4,0.392158916375009
"2716","AT5G15600",0.319507039855069,-0.0432334526719151,-1.33352011549414,1.05724652831098,4,0.582457975612791
"2717","AT5G15890",-0.615076471605701,0.351993072533555,-0.97822750474286,1.24131090381501,4,0.226860502432801
"2718","AT5G15900",0.307252585297471,-0.137381192189887,-1.28332922786192,1.11345783475434,4,0.602799024584992
"2719","AT5G16030",0.25085135238543,0.14036857168554,-1.38742449219408,0.996204568123112,4,0.470372454949045
"2720","AT5G16590",0.888822578469951,-0.439849756362877,-1.20319431393727,0.754221491830197,4,0.349323500766239
"2721","AT5G17310",0.568569647448902,-0.262659314694194,-1.28453549374284,0.97862516098813,4,0.642970155106658
"2722","AT5G17590",-0.621911981076252,0.766201509666438,-1.07607479182398,0.931785263233791,4,0.184473787240971
"2723","AT5G18240",0.746445153793082,-0.676977573067434,-1.03025077302977,0.960783192304125,4,0.375979343969348
"2724","AT5G18910",0.0833914284071152,0.649407638834887,-1.43943689359868,0.70663782635668,4,0.24082274986547
"2725","AT5G19190",0.874470423234541,-0.191156727154772,-1.3329443393678,0.64963064328803,4,0.343969544013862
"2726","AT5G19260",0.440451384307913,-0.277029075323726,-1.24702313931626,1.08360083033207,4,0.650075459569594
"2727","AT5G19790",-0.237853077211502,0.61102412029847,-1.30471948587316,0.931548442786192,4,0.244686225273953
"2728","AT5G19800",-0.0595802799041273,0.1886289860667,-1.27954338823688,1.15049468207431,4,0.373386548128125
"2729","AT5G19970",0.431799056436038,0.247679628904628,-1.46253913211867,0.783060446778007,4,0.389634244658075
"2730","AT5G20280",0.249667779288812,-0.381672870483749,-1.11367519596397,1.24568028715891,4,0.50792144056706
"2731","AT5G20410",0.285734641246502,-0.599407838095735,-0.963402331717146,1.27707552856638,4,0.419586239037491
"2732","AT5G20670",-0.255569294056054,-0.386767615749424,-0.814348342527834,1.45668525233331,4,0.298289841239336
"2733","AT5G21080",-0.0786533901314393,0.266703525303419,-1.29922244709328,1.1111723119213,4,0.350368635813482
"2734","AT5G21100",0.726128318064132,-0.373407058491334,-1.24198220682416,0.889260947251363,4,0.505782720377142
"2735","AT5G21130",0.180505081283702,0.610386798804384,-1.46364322717818,0.672751347090096,4,0.248161443237593
"2736","AT5G21280",-0.150427753338374,-0.467382885194988,-0.824249510646221,1.44206014917958,4,0.316788988421517
"2737","AT5G22310",0.559654477999227,-0.629021755753039,-1.03506226236163,1.10442954011544,4,0.444387246000551
"2738","AT5G22910",0.599267620634485,-0.668432907197128,-1.01224204333111,1.08140732989375,4,0.418623514307669
"2739","AT5G23400",0.508898895751544,-0.152963214280421,-1.32998326257411,0.974047581102988,4,0.649608852133927
"2740","AT5G23750",0.565091630484949,0.335120001265315,-1.49009993675721,0.589888305006942,4,0.293976311007468
"2741","AT5G24105",0.60681539138627,-0.518867486454129,-1.12994913525952,1.04200123032738,4,0.504986323727645
"2742","AT5G24310",0.197349679786604,0.460595355268,-1.45424119389246,0.796296158837851,4,0.307563598221875
"2743","AT5G24580",0.195925163765064,-1.23386724541149,-0.152044260223659,1.18998634187008,4,0.203137552001863
"2744","AT5G24780",0.707780515491663,-0.268774883241369,-1.29895726895194,0.859951636701652,4,0.529963988434716
"2745","AT5G24930",0.54975463066074,-0.0449886709574835,-1.38559777160891,0.880831811905649,4,0.561780466370094
"2746","AT5G25090",0.420091488547062,-0.720006116813359,-0.913090177956834,1.21300480622313,4,0.38961453277043
"2747","AT5G26080",0.283648223582427,0.321601407614398,-1.4500028400191,0.844753208822272,4,0.369633900442017
"2748","AT5G26731",-0.721595805655916,0.487621599530316,-0.935189855524782,1.16916406165038,4,0.200621880123352
"2749","AT5G28080",-0.15720930843305,-0.122739245166681,-1.06854438559361,1.34849293919334,4,0.36218546790226
"2750","AT5G28145",0.456701404159656,-0.557908421697601,-1.06183538623561,1.16304240377355,4,0.483446555479892
"2751","AT5G35190",-0.59800225326026,0.345311004595063,-0.989724978636858,1.24241622730205,4,0.230353255202045
"2752","AT5G36180",-0.259605710152063,-0.221852197971289,-0.935597025177177,1.41705493330053,4,0.317915234591441
"2753","AT5G37240",-0.879093305511138,0.563167270940234,-0.806436525302418,1.12236255987332,4,0.173665703031616
"2754","AT5G37260",-0.710839824002465,0.608082725883835,-0.978102541706065,1.08085963982469,4,0.192419272351874
"2755","AT5G37990",0.516183370544448,-1.2730095816682,-0.26447427805689,1.02130048918064,4,0.211894837235483
"2756","AT5G38005",0.285836454353475,0.280708039412474,-1.44064301423966,0.874098520473705,4,0.392102557488218
"2757","AT5G38010",0.323030545907714,-0.0223032123702823,-1.34408376975774,1.04335643622031,4,0.573905695157064
"2758","AT5G38300",0.82109936053899,-0.685583996325323,-1.02863962520288,0.893124260989217,4,0.339992762446835
"2759","AT5G38970",0.898683762654111,-0.246654864291049,-1.30554444630085,0.653515547937786,4,0.333035066302982
"2760","AT5G39220",0.302899999072343,-0.148867388335494,-1.27581300803884,1.12178039730199,4,0.60126214766308
"2761","AT5G39630",0.274135085984737,-1.08419358346719,-0.437964477074372,1.24802297455683,4,0.247179801949323
"2762","AT5G40650",0.857388466448991,-0.10630553809992,-1.36839627922577,0.617313350876696,4,0.333628145805068
"2763","AT5G40730",0.51859050070236,0.0270082360406902,-1.40891015896359,0.863311422220537,4,0.521627635182988
"2764","AT5G41680",-0.46923075493989,-0.0537655333609148,-0.887451203569668,1.41044749187047,4,0.266645190288933
"2765","AT5G42500",-0.0353134387890684,0.218962971562288,-1.30301108621556,1.11936155344234,4,0.372911294245116
"2766","AT5G42510",0.568761109763038,0.320288496494997,-1.48824925858656,0.59919965232853,4,0.300292932836063
"2767","AT5G42785",0.308365482680007,0.242627579007627,-1.43615279132374,0.885159729636104,4,0.412950294849365
"2768","AT5G43470",-0.469632258003131,0.519438308636407,-1.1448112948691,1.09500524423583,4,0.234329467185509
"2769","AT5G43600",-0.349193549362016,-0.559966937592402,-0.582534624405743,1.49169511136016,4,0.245745997263569
"2770","AT5G44130",0.733652061660595,-0.338437361851776,-1.26276402266468,0.867549322855866,4,0.504326969110019
"2771","AT5G44190",-0.227629398988417,-0.360801350328704,-0.855758944390826,1.44418969370795,4,0.310865906204057
"2772","AT5G44610",0.119146999655656,0.107410128527335,-1.32748674035237,1.10092961216938,4,0.451276610604751
"2773","AT5G44670",0.57004597029718,-1.17094493100472,-0.449015588816438,1.04991454952398,4,0.236783157597431
"2774","AT5G44770",0.927343297046978,-0.349526369071657,-1.25091925540796,0.673102327432635,4,0.316563764900955
"2775","AT5G45220",0.37938582983554,-0.365562125655694,-1.17360272310235,1.1597790189225,4,0.581880012956457
"2776","AT5G45230",0.0680308328107573,-0.264566243241439,-1.10714994542439,1.30368535585507,4,0.447188960331603
"2777","AT5G45410",0.754594816060859,-0.289660223393486,-1.29043741189185,0.825502819224481,4,0.483948125955214
"2778","AT5G45650",0.0873551923833491,-0.568267706367733,-0.889544287523126,1.37045680150751,4,0.368602732412183
"2779","AT5G45930",-0.334340465363479,-0.240150207497426,-0.867207903085421,1.44169857594633,4,0.292674314895935
"2780","AT5G46870",-0.325624268326157,0.618160414378557,-1.25736164235301,0.964825496300612,4,0.235436921250095
"2781","AT5G47050",0.250519599534041,0.524836631826348,-1.47423179529933,0.698875563938946,4,0.275297335087476
"2782","AT5G47100",-0.211981322849934,-0.562667363562049,-0.693977895547129,1.46862658195911,4,0.280504162451141
"2783","AT5G47160",0.380330546412533,-0.462898236125952,-1.10712052355294,1.18968821326636,4,0.523932006293171
"2784","AT5G47450",0.76675555443668,-0.557147482080264,-1.12453557706376,0.914927504707342,4,0.414665083696156
"2785","AT5G47740",-0.374531135188144,0.388384808441553,-1.17071111801548,1.15685744476207,4,0.267164933174158
"2786","AT5G48900",0.278933684278213,-0.711717731231318,-0.861105738743252,1.29388978569636,4,0.368941923811908
"2787","AT5G49080",0.120184629739242,-0.109553594117983,-1.22463851753857,1.21400748191731,4,0.492459593408461
"2788","AT5G49270",0.544955420533256,0.352722157941056,-1.49183882554614,0.594161247071826,4,0.292279296888274
"2789","AT5G49360",0.689102699768489,-0.200317042901173,-1.33194853788387,0.843162881016553,4,0.534023372019474
"2790","AT5G49450",-0.115256619316833,0.585002006316835,-1.36051877464741,0.890773387647408,4,0.259752824753096
"2791","AT5G50010",0.223668566609884,-0.171531696705815,-1.23420545589258,1.18206858598851,4,0.552421207519227
"2792","AT5G50060",0.482138406438164,0.384653588947195,-1.49262212839265,0.625830133007287,4,0.296261863109897
"2793","AT5G51420",0.692496644248563,-0.734270251875515,-0.974206929904122,1.01598053753107,4,0.368890698384238
"2794","AT5G52010",0.837864610824762,-0.719003543050314,-1.0012247848498,0.882363717075353,4,0.321994380938294
"2795","AT5G52030",0.559735797051164,0.368600279558159,-1.49371301931374,0.565376942704413,4,0.279111304872129
"2796","AT5G52882",-0.529909968234074,0.105174170284719,-0.931732964245267,1.35646876219462,4,0.253543108349156
"2797","AT5G53250",0.811491862681285,-0.330658926615882,-1.26914030727447,0.788307371209069,4,0.427838982795496
"2798","AT5G53500",0.759510644604907,-0.153732614600918,-1.35551106329902,0.74973303329503,4,0.444022874896902
"2799","AT5G53980",0.214258787646586,0.615438997025729,-1.47105171516686,0.641353930494549,4,0.24293282968345
"2800","AT5G54160",-0.573121910827126,0.42179487972855,-1.03837652403504,1.18970355513361,4,0.228994202841634
"2801","AT5G54585",0.502319456287716,-0.100922895382325,-1.35328886983583,0.95189230893044,4,0.624494314289748
"2802","AT5G55250",-0.3056195394835,-0.162104795062244,-0.943196817217835,1.41092115176358,4,0.308129511077572
"2803","AT5G55400",0.273319046266485,-0.440772599973553,-1.08181941865653,1.2492729723636,4,0.492002272972852
"2804","AT5G56100",0.747458122065901,0.207013451335141,-1.46286852624114,0.5083969528401,4,0.272725307897398
"2805","AT5G56540",-0.106315443669357,-0.210271624112299,-1.0446963215916,1.36128338937326,4,0.3752398854286
"2806","AT5G56870",0.87006067908049,-0.323378184905552,-1.27058497094,0.723902476765061,4,0.369554119516841
"2807","AT5G57200",0.601999701204043,0.392709582559129,-1.49451367230606,0.499804388542889,4,0.252659168661956
"2808","AT5G57530",-0.418107358254752,0.38592451284527,-1.14056985865403,1.17275270406352,4,0.259566649732358
"2809","AT5G57625",0.0649484450581081,0.437874975928123,-1.40848377147167,0.905660350485441,4,0.316888691701491
"2810","AT5G59270",-0.409902375002052,0.76125820433976,-1.22227729597201,0.870921466634299,4,0.202011399567782
"2811","AT5G59305",0.377960697339087,-0.411024116189076,-1.14270474021436,1.17576815906435,4,0.554597681060196
"2812","AT5G59410",0.756223164374998,0.145245196642026,-1.45091110374703,0.549442742730004,4,0.297113874777184
"2813","AT5G60060",0.589639394490569,0.0601646858779098,-1.4288909268145,0.779086846446022,4,0.456150390116336
"2814","AT5G60650",0.290280590270412,0.505321865614327,-1.48036655094588,0.684764095061145,4,0.278746056975832
"2815","AT5G60660",0.864572601684737,0.0177108532987994,-1.4062812237882,0.523997768804667,4,0.281430865412736
"2816","AT5G61260",-0.091681909477644,-0.831894214640588,-0.505954159454811,1.42953028357304,4,0.252765089620275
"2817","AT5G62150",0.433853093980398,0.223974171136382,-1.45701795134764,0.799190686230855,4,0.404604287867813
"2818","AT5G62550",0.875401841038452,-0.192214813400614,-1.33238936182434,0.649202334186496,4,0.343370378985978
"2819","AT5G62670",0.752224826215117,-0.682616498557476,-1.0262096981797,0.956601370522063,4,0.371447850063845
"2820","AT5G62865",0.466721608472514,0.0908494289650943,-1.42300459532671,0.865433557889107,4,0.491469626223334
"2821","AT5G64080",0.537206518935805,-0.801746597912851,-0.876100136105603,1.14064021508265,4,0.358090111139563
"2822","AT5G64100",0.641936547934194,-1.18985476246614,-0.440903091956725,0.988821306488675,4,0.229904551836083
"2823","AT5G64620",0.788058441446774,-0.327563709624678,-1.27083330901797,0.810338577195874,4,0.451297268150198
"2824","AT5G64780",0.248100165244776,-0.740366229884425,-0.819029212235984,1.31129527687563,4,0.351251836780268
"2825","AT5G65160",0.400921933551634,0.345468928525635,-1.47804002715257,0.731649165075304,4,0.338540664250923
"2826","AT5G65170",0.280837350215161,-1.07012465953463,-0.461065515401455,1.25035282472093,4,0.251536287978885
"2827","AT5G66840",-0.272503768743515,-0.0477293841347623,-1.0382550198968,1.35848817277508,4,0.32400652324161
"2828","AT5G67020",0.569625485581166,-0.886091599080645,-0.801009635095862,1.11747574859534,4,0.323191492549059
"2829","AT5G67210",0.821379170125858,0.0740242749230808,-1.42723809267688,0.53183464762794,4,0.288115639939133
"2830","AT5G67520",-0.634981659586338,-0.0389903354498796,-0.751168155321446,1.42514015035766,4,0.226828263324078
"2831","AT5G67620",0.779855307373485,-0.35226613078447,-1.25694319244818,0.829354015859164,4,0.458606179249699
"2832","Arthcp087",-0.0593925420499853,1.40184412928909,-0.926389888944648,-0.416061698294459,5,0.401088052087234
"2833","AT1G01140",-0.426437895544363,1.38312210324501,-0.951365164666012,-0.00531904303463629,5,0.286497734287394
"2834","AT1G01180",0.530728474285816,0.986843446051163,-1.30328345000223,-0.214288470334754,5,0.530903703400631
"2835","AT1G02030",-0.237918726055459,1.33511225761104,-1.07725219066492,-0.0199413408906597,5,0.375318852508243
"2836","AT1G02400",-0.402853467506899,1.40742375810821,-0.921979506979983,-0.0825907836213273,5,0.288787109433338
"2837","AT1G03740",0.239598059486918,1.24008812754461,-1.13356799733001,-0.346118189701515,5,0.615291982389146
"2838","AT1G04700",-0.0713670336365562,1.04512093366549,-1.33201914267003,0.358265242641099,5,0.34723678816467
"2839","AT1G05000",0.907667752425316,0.823168614681698,-0.883242579196654,-0.84759378791036,5,0.259379950851043
"2840","AT1G05020",0.430759585555246,0.676720087456129,-1.487345880193,0.379866207181624,5,0.268616025601303
"2841","AT1G05200",0.303603011671935,1.17520112048881,-1.20485706232476,-0.273947069835993,5,0.664698863848947
"2842","AT1G05310",-0.205182838068854,1.1658899183141,-1.23438326576972,0.273676185524482,5,0.349165186291111
"2843","AT1G05320",0.70827375378814,0.742499655937672,-1.39421807652678,-0.0565553331990308,5,0.313375066541205
"2844","AT1G05575",0.850533928953871,0.878336810274918,-0.791567451661363,-0.937303287567428,5,0.260948463113348
"2845","AT1G05753",0.0611520232529124,1.07866292770567,-1.33904909352865,0.199234142570068,5,0.431457281315604
"2846","AT1G06000",-0.0522231507402585,0.968663661594057,-1.36349144359842,0.447050932744625,5,0.315605642723215
"2847","AT1G06520",-0.539257207500778,0.995218699966422,-1.12653262622915,0.670571133763501,5,0.219875997016154
"2848","AT1G06620",0.496465012057259,1.16655276928942,-0.761284045609216,-0.901733735737462,5,0.321465072392154
"2849","AT1G07130",-0.290325418301754,1.12173493232171,-1.22558160045461,0.394172086434648,5,0.302780119736512
"2850","AT1G08317",0.130408942460164,1.35960881840783,-0.855419262153881,-0.634598498714111,5,0.391075514899355
"2851","AT1G08430",0.575761566617166,1.11346226315774,-0.813292325247158,-0.875931504527752,5,0.326214244122939
"2852","AT1G09176",-0.0537713862375711,1.34538529672972,-1.06587468459289,-0.225739225899256,5,0.468073617588538
"2853","AT1G09420",-0.521328853971461,0.988741282411539,-1.13962279794667,0.672210369506591,5,0.221670215874836
"2854","AT1G09605",0.405523893765102,1.20854903132633,-0.997225719220732,-0.616847205870694,5,0.461398953358723
"2855","AT1G10070",0.598619421824123,1.00471095028931,-0.385205972499729,-1.2181243996137,5,0.224400255932403
"2856","AT1G11440",0.53975855814668,1.13336430266541,-0.725935930033952,-0.947186930778138,5,0.30378300687317
"2857","AT1G12150",0.0514363275482833,0.922497165533236,-1.4013189924828,0.42738549940128,5,0.322599070833827
"2858","AT1G13260",0.359760650508843,0.704379234659447,-1.48291833231908,0.418778447150791,5,0.273357572767088
"2859","AT1G14370",0.0413790668122977,1.20054485779284,-1.24777624899504,0.00585232438990589,5,0.517595111909605
"2860","AT1G15625",0.579120721790041,0.939953963024061,-1.31958724552606,-0.199487439288047,5,0.480818258001089
"2861","AT1G15640",-0.167866065295077,1.36573384385272,-1.04003957073414,-0.157828207823498,5,0.405318559125209
"2862","AT1G16370",0.250930639281007,0.853323005603321,-1.44632635449806,0.342072709613736,5,0.337616007881399
"2863","AT1G16420",-0.0349008257868294,1.41287333797816,-0.852030331444011,-0.525942180747323,5,0.369398583765605
"2864","AT1G16440",0.0909312686780325,1.08552119432853,-1.33701025983957,0.160557796833007,5,0.455389831575169
"2865","AT1G17050",0.444083510347965,0.654060648406456,-1.49035689475987,0.392212736005448,5,0.259155226305509
"2866","AT1G17090",0.813290368162249,0.90053438416913,-1.02866650148992,-0.685158250841456,5,0.314725936922291
"2867","AT1G17100",0.129936052762761,1.36247520356044,-0.827237297511562,-0.665173958811637,5,0.375734105516086
"2868","AT1G17380",0.37933332186907,1.23146484896355,-0.950769617347831,-0.660028553484787,5,0.434858652046936
"2869","AT1G18170",-0.341711606037749,1.14238452711335,-1.19332202384877,0.392649102773167,5,0.29274743240163
"2870","AT1G18420",-0.0525085692156897,1.19161745395493,-1.25091564171361,0.111806756974365,5,0.442608366777191
"2871","AT1G18500",0.739803188462608,0.929217387159448,-1.14790416842793,-0.521116407194127,5,0.374220753408453
"2872","AT1G18740",0.87208691635064,0.848484371436125,-1.00056376688584,-0.720007520900925,5,0.285893418435721
"2873","AT1G18940",-0.285202887408923,1.26012982249557,-1.14148597445428,0.166559039367635,5,0.343344322958059
"2874","AT1G18980",0.444010152843993,1.20280832140973,-0.830536036803696,-0.816282437450031,5,0.356810381949142
"2875","AT1G19180",0.0777945671357397,1.38484440349764,-0.788317749402935,-0.674321221230445,5,0.353250699489296
"2876","AT1G21100",0.631612559535512,1.07218840666594,-0.853989625707274,-0.849811340494176,5,0.327901880059522
"2877","AT1G21110",0.423620975048305,0.987724102978115,-0.0541363154383041,-1.35720876258812,5,0.187046447911153
"2878","AT1G21230",0.0130448067941154,1.36310023875762,-1.00024233146684,-0.375902714084902,5,0.462340656033432
"2879","AT1G21520",0.165415108099749,1.11076391012738,-1.31798837464038,0.0418093564132573,5,0.535067288309453
"2880","AT1G22500",0.702508803167595,0.763846969415538,-1.38429982682682,-0.0820559457563111,5,0.327551831276616
"2881","AT1G23205",0.401195096268356,0.665082840583536,-1.48923336506861,0.422955428216718,5,0.259732660710597
"2882","AT1G23480",0.319036824234988,1.17613142502772,-1.19321083446968,-0.301957414793032,5,0.656642576974227
"2883","AT1G23710",0.639861782476356,1.0067785824206,-1.15593222345974,-0.490708141437223,5,0.442460423121931
"2884","AT1G23840",0.547350003659094,1.13082164934873,-0.921306025905034,-0.756865627102785,5,0.376283167487614
"2885","AT1G26240",0.419212144833966,1.15781122992951,-0.441933434170687,-1.13508994059279,5,0.243930165423842
"2886","AT1G28190",0.0648266667127311,1.38336584667924,-0.853451696477386,-0.594740816914582,5,0.384797108962779
"2887","AT1G28230",0.187606873786606,1.07368957925878,-1.34358580340678,0.082289350361394,5,0.508882612677775
"2888","AT1G28480",0.378315506450504,1.23994126950152,-0.879999853703483,-0.738256922248546,5,0.391786709667371
"2889","AT1G29180",-0.0660510532306546,1.22576300247695,-1.22043244059481,0.0607204913485049,5,0.452332568753427
"2890","AT1G29465",0.401747575344851,0.99178445956195,-1.36159558407939,-0.0319364508274126,5,0.529634047569672
"2891","AT1G30050",0.12016192686514,1.13908949091366,-1.29864707492832,0.0393956571495225,5,0.529048475412717
"2892","AT1G30260",0.843192507914728,0.858098797524213,-1.08031584593455,-0.62097545950439,5,0.307248760887376
"2893","AT1G30320",0.585394932269438,0.615214707634347,-1.48294061207362,0.282330972169835,5,0.250366168211098
"2894","AT1G30650",-0.115246861012433,1.33128525229941,-1.09537073893383,-0.12066765235315,5,0.442258771958935
"2895","AT1G30850",-0.578207712133539,1.21821250623202,-1.01886971745229,0.378864923353814,5,0.240713368852301
"2896","AT1G30870",-0.308252870693583,0.976246128863408,-1.26373212026189,0.595738862092069,5,0.256577348773601
"2897","AT1G30900",-0.135189494581525,1.19073014242225,-1.23727807541427,0.181737427573539,5,0.393189344505515
"2898","AT1G32100",-0.304243294606525,0.951362225729825,-1.27038692545925,0.623267994335949,5,0.250869324044062
"2899","AT1G32550",0.011202359206774,1.22933885910732,-1.21990767416755,-0.0206335441465449,5,0.511097768766099
"2900","AT1G32690",0.632896246496995,0.955699316208605,-1.25487525976683,-0.333720302938766,5,0.461152798406269
"2901","AT1G32928",-0.607151238346403,1.04967860629961,-1.06732129476843,0.62479392681522,5,0.216571916156461
"2902","AT1G32950",-0.489587376129359,1.07511565358051,-1.13922998290166,0.55370170545051,5,0.241864880036709
"2903","AT1G33870",-0.161730182636426,0.984938080933274,-1.32399221705927,0.500784318762423,5,0.292377718194519
"2904","AT1G33880",-0.599111300805585,1.04939558427961,-1.07321542541291,0.622931141938889,5,0.217877465372502
"2905","AT1G33890",-0.0275728922309105,1.36032853550997,-1.02736757824297,-0.305388065036092,5,0.463197627247818
"2906","AT1G33910",0.640616822392068,0.735605902180852,-1.43023653694688,0.0540138123739632,5,0.315167880475485
"2907","AT1G34140",0.54704359734303,1.11965854888228,-1.00387968420887,-0.662822462016439,5,0.418327437578861
"2908","AT1G34420",0.491927140539487,0.921633334943678,-0.0324201427637053,-1.38114033271946,5,0.183316163649214
"2909","AT1G34510",0.773105697182021,0.755644433365909,-1.34003581193065,-0.188714318617283,5,0.30801346924682
"2910","AT1G35330",0.450366260337419,1.00871924969195,-1.32753541553059,-0.131550094498777,5,0.562601421969997
"2911","AT1G35670",0.435600518007906,1.06561650187565,-1.27400481736451,-0.227212202519042,5,0.615491122001954
"2912","AT1G48740",0.398361586545715,1.04503363347923,-1.31647398423498,-0.126921235789961,5,0.597667553085697
"2913","AT1G49100",-0.140649331403242,1.28786008726448,-1.14962096019601,0.00241020433476866,5,0.425654478807182
"2914","AT1G49310",0.692161322147194,0.89298772546966,-1.27586370985735,-0.309285337759501,5,0.406504817745962
"2915","AT1G49500",0.441837841950464,1.18269897168292,-1.0201656583325,-0.604371155300889,5,0.467098280744776
"2916","AT1G50290",0.114550098428012,0.877167449450398,-1.42475696351378,0.433039415635368,5,0.315459194666116
"2917","AT1G50560",0.692906089792286,0.921345235481045,-1.23613640679804,-0.378114918475293,5,0.413328628303478
"2918","AT1G50630",-0.618555934558181,0.877687911537808,-1.08179437365184,0.822662396672216,5,0.19293004211263
"2919","AT1G50930",-0.256204758074895,1.4068361163981,-0.958196210241035,-0.192435148082171,5,0.347742313198806
"2920","AT1G52110",0.100601107899381,1.30243935168582,-1.09475672775096,-0.308283731834241,5,0.551858655537571
"2921","AT1G52240",0.176521349811763,0.836424997308233,-1.44354395153429,0.430597604414293,5,0.30857972138302
"2922","AT1G52530",-0.25047083549626,1.39924569209315,-0.974096083539964,-0.174678773056927,5,0.354063083778128
"2923","AT1G53180",0.652541048956161,0.716107120805252,-1.43425136957689,0.0656031998154732,5,0.302550750190588
"2924","AT1G53950",0.486094975570832,1.14460852249716,-1.06433574013187,-0.566367757936123,5,0.481772327480628
"2925","AT1G53990",0.422457499047693,1.06885368291561,-1.27813889836871,-0.213172283594589,5,0.621159676862332
"2926","AT1G54000",0.691230589506297,1.00957525951323,-0.682195018215118,-1.01861083080441,5,0.269993455645416
"2927","AT1G54095",0.232758995690886,1.27214483483679,-1.06478426993961,-0.440119560588062,5,0.550973237270875
"2928","AT1G54740",0.392833705240649,1.20834488218217,-1.02829292929986,-0.57288565812296,5,0.489098263149949
"2929","AT1G54940",-0.455098914665776,0.97971137551978,-1.18302374451738,0.658411283663375,5,0.230781499577554
"2930","AT1G55210",-0.305996187705887,1.4118366796694,-0.941276993197832,-0.164563498765679,5,0.325357551284347
"2931","AT1G55290",0.337583375430999,0.717883658061717,-1.48001372464884,0.424546691156123,5,0.276889391132991
"2932","AT1G55430",0.0776754028297464,1.35160265761635,-0.444714132627999,-0.984563927818093,5,0.244674933010282
"2933","AT1G56600",-0.132617128118637,1.42271753509001,-0.896155741699331,-0.393944665272039,5,0.366857609918224
"2934","AT1G58520",-0.524785063402912,1.10143554789361,-1.10844031966858,0.531789835177889,5,0.238982328561851
"2935","AT1G59725",0.0122398431020278,0.922616320187965,-1.39253653175855,0.457680368468561,5,0.311650325866045
"2936","AT1G60050",0.117927615657802,1.35147252630107,-0.934758436868352,-0.534641705090521,5,0.439431737586002
"2937","AT1G60110",0.575395680564612,1.02927799504574,-1.2035959916595,-0.401077683950851,5,0.505059904418125
"2938","AT1G60140",0.505515747196638,1.00234950102326,-1.30298658490981,-0.204878663310083,5,0.550498624592335
"2939","AT1G61360",0.550513037745211,1.11566279367225,-1.01219818270665,-0.653977648710813,5,0.421571648411505
"2940","AT1G61560",0.738272327023823,0.845836781532929,-0.299706467935686,-1.28440264062106,5,0.203270490151173
"2941","AT1G61840",0.503977036410006,1.11699086222188,-0.50669940701116,-1.11426849162073,5,0.252342861259341
"2942","AT1G62320",0.346276771991437,0.749678197705105,-1.47466954515297,0.37871457545643,5,0.295068163619678
"2943","AT1G62510",0.403561796735073,0.904099643187402,-1.41696651740305,0.109305077480579,5,0.426536672665472
"2944","AT1G62660",0.659659674942071,0.978280498844754,-1.18393061378843,-0.454009559998398,5,0.435649540805736
"2945","AT1G62810",0.15335892967827,1.35446808975232,-0.703287072608987,-0.804539946821605,5,0.320904583183242
"2946","AT1G62980",-0.214275801378436,1.09728773113572,-1.26618483631764,0.383172906560355,5,0.319301579116196
"2947","AT1G63370",-0.156705934842917,0.783075751763417,-1.35387363310625,0.727503816185756,5,0.229171538556955
"2948","AT1G63590",-0.322311161369259,1.43224837687338,-0.893199143792099,-0.216738071712017,5,0.307288246468874
"2949","AT1G63930",-0.293130832672548,1.03919574537366,-1.2550302144974,0.508965301796293,5,0.277324740385778
